RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol;NovaColunaRodboza
25/06/2018;CSNAG9;2E+11;8;BVMF;BRCSNA3G0E88;0.08;0.06;0.08;0.06;0.07;-30;11;Electronic (default);555;147.32;8300;0.06;0.09;11;555;147.32;;;;;8300;;;;Rodboza fodao - CSNAG9
25/06/2018;CSNAG92;2E+11;8;BVMF;BRCSNA3G0E96;;;;;;;;;;;;0.03;0.14;;;;;;;;;;;;Rodboza fodao - CSNAG92
25/06/2018;CSNAG94;2E+11;8;BVMF;BRCSNA3G0EA6;0.05;0.05;0.05;0.05;0.05;-76.19;1;Electronic (default);1000;265.45;20000;;0.7;1;1000;265.45;;;;;20000;;;;Rodboza fodao - CSNAG94
25/06/2018;CSNAG950;2E+11;8;BVMF;BRCSNA3G0E54;;;;;;;;;;;;0.02;;;;;;;;;;;;;Rodboza fodao - CSNAG950
25/06/2018;CSNAG96;2E+11;8;BVMF;BRCSNA3G0EB4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAG96
25/06/2018;CSNAG98;2E+11;8;BVMF;BRCSNA3G0EC2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAG98
25/06/2018;CSNAH10;2E+11;8;BVMF;BRCSNA3H0G84;;;;;;;;;;;;0.08;;;;;;;;;;;;;Rodboza fodao - CSNAH10
25/06/2018;CSNAH107;2E+11;8;BVMF;BRCSNA3H0GH5;0.05;0.05;0.05;0.05;0.05;-37.5;2;Electronic (default);500;132.72;10000;;0.07;2;500;132.72;;;;;10000;;;;Rodboza fodao - CSNAH107
25/06/2018;CSNAH11;2E+11;8;BVMF;BRCSNA3H0GA0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH11
25/06/2018;CSNAH115;2E+11;8;BVMF;BRCSNA3H0FW6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH115
25/06/2018;CSNAH12;2E+11;8;BVMF;BRCSNA3H0GB8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH12
25/06/2018;CSNAH122;2E+11;8;BVMF;BRCSNA3H0FX4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH122
25/06/2018;CSNAH13;2E+11;8;BVMF;BRCSNA3H0GD4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH13
25/06/2018;CSNAH14;2E+11;8;BVMF;BRCSNA3H0GF9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH14
25/06/2018;CSNAH40;2E+11;8;BVMF;BRCSNA3H0G92;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH40
25/06/2018;CSNAH42;2E+11;8;BVMF;BRCSNA3H0GC6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH42
25/06/2018;CSNAH43;2E+11;8;BVMF;BRCSNA3H0GE2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH43
25/06/2018;CSNAH700;2E+11;8;BVMF;BRCSNA3H0GG7;;;;;;;;;;;;0.41;;;;;;;;;;;;;Rodboza fodao - CSNAH700
25/06/2018;CSNAH72;2E+11;8;BVMF;BRCSNA3H0GL7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH72
25/06/2018;CSNAH74;2E+11;8;BVMF;BRCSNA3H0GM5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH74
25/06/2018;CSNAH750;2E+11;8;BVMF;BRCSNA3H0GI3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH750
25/06/2018;CSNAH760;2E+11;8;BVMF;BRCSNA3H0GJ1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH760
25/06/2018;CSNAH770;2E+11;8;BVMF;BRCSNA3H0GK9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH770
25/06/2018;CSNAH78;2E+11;8;BVMF;BRCSNA3H0FY2;;;;;;;;;;;;0.12;;;;;;;;;;;;;Rodboza fodao - CSNAH78
25/06/2018;CSNAH8;2E+11;8;BVMF;BRCSNA3H0FZ9;0.52;0.52;0.52;0.52;0.52;-5.45;1;Electronic (default);52;13.8;100;;;1;52;13.8;;;;;100;;;;Rodboza fodao - CSNAH8
25/06/2018;CSNAH82;2E+11;8;BVMF;BRCSNA3H0G01;0.45;0.45;0.45;0.45;0.45;-13.46;1;Electronic (default);225;59.72;500;;;1;225;59.72;;;;;500;;;;Rodboza fodao - CSNAH82
25/06/2018;CSNAH84;2E+11;8;BVMF;BRCSNA3H0G19;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH84
25/06/2018;CSNAH86;2E+11;8;BVMF;BRCSNA3H0G27;0.32;0.25;0.32;0.25;0.25;-26.47;3;Electronic (default);310;82.29;1200;0.26;;3;310;82.29;;;;;1200;;;;Rodboza fodao - CSNAH86
25/06/2018;CSNAH88;2E+11;8;BVMF;BRCSNA3H0G35;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH88
25/06/2018;CSNAH9;2E+11;8;BVMF;BRCSNA3H0G43;;;;;;;;;;;;0.08;;;;;;;;;;;;;Rodboza fodao - CSNAH9
25/06/2018;CSNAH92;2E+11;8;BVMF;BRCSNA3H0G50;;;;;;;;;;;;;0.2;;;;;;;;;;;;Rodboza fodao - CSNAH92
25/06/2018;CSNAH94;2E+11;8;BVMF;BRCSNA3H0G68;0.12;0.12;0.12;0.12;0.12;-40;1;Electronic (default);240;63.7;2000;;;1;240;63.7;;;;;2000;;;;Rodboza fodao - CSNAH94
25/06/2018;CSNAH96;2E+11;8;BVMF;BRCSNA3H0G76;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH96
25/06/2018;CSNAH980;2E+11;8;BVMF;BRCSNA3H0FV8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAH980
25/06/2018;CSNAI10;2E+11;8;BVMF;BRCSNA3I0C60;;;;;;;;;;;;;0.28;;;;;;;;;;;;Rodboza fodao - CSNAI10
25/06/2018;CSNAI11;2E+11;8;BVMF;BRCSNA3I0C86;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI11
25/06/2018;CSNAI40;2E+11;8;BVMF;BRCSNA3I0C78;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI40
25/06/2018;CSNAI66;2E+11;8;BVMF;BRCSNA3I0C94;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI66
25/06/2018;CSNAI68;2E+11;8;BVMF;BRCSNA3I0CA8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI68
25/06/2018;CSNAI7;2E+11;8;BVMF;BRCSNA3I0CB6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI7
25/06/2018;CSNAI72;2E+11;8;BVMF;BRCSNA3I0CC4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI72
25/06/2018;CSNAI74;2E+11;8;BVMF;BRCSNA3I0CD2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI74
25/06/2018;CSNAI76;2E+11;8;BVMF;BRCSNA3I0CE0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI76
25/06/2018;CSNAI78;2E+11;8;BVMF;BRCSNA3I0CF7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI78
25/06/2018;CSNAI8;2E+11;8;BVMF;BRCSNA3I0BW4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI8
25/06/2018;CSNAI82;2E+11;8;BVMF;BRCSNA3I0BX2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI82
25/06/2018;CSNAI84;2E+11;8;BVMF;BRCSNA3I0BY0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI84
25/06/2018;CSNAI85;2E+11;8;BVMF;BRCSNA3I0BV6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI85
25/06/2018;CSNAI86;2E+11;8;BVMF;BRCSNA3I0BZ7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI86
25/06/2018;CSNAI88;2E+11;8;BVMF;BRCSNA3I0C03;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI88
25/06/2018;CSNAI9;2E+11;8;BVMF;BRCSNA3I0C11;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI9
25/06/2018;CSNAI92;2E+11;8;BVMF;BRCSNA3I0C29;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI92
25/06/2018;CSNAI94;2E+11;8;BVMF;BRCSNA3I0C37;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI94
25/06/2018;CSNAI96;2E+11;8;BVMF;BRCSNA3I0C45;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI96
25/06/2018;CSNAI98;2E+11;8;BVMF;BRCSNA3I0C52;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAI98
25/06/2018;CSNAJ10;2E+11;8;BVMF;BRCSNA3J0CK6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAJ10
25/06/2018;CSNAJ102;2E+11;8;BVMF;BRCSNA3J0CI0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAJ102
25/06/2018;CSNAJ8;2E+11;8;BVMF;BRCSNA3J0CJ8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAJ8
25/06/2018;CSNAJ820;2E+11;8;BVMF;BRCSNA3J0CH2;;;;;;;;;;;;;0.8;;;;;;;;;;;;Rodboza fodao - CSNAJ820
25/06/2018;CSNAJ850;2E+11;8;BVMF;BRCSNA3J0CF6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAJ850
25/06/2018;CSNAJ950;2E+11;8;BVMF;BRCSNA3J0CG4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAJ950
25/06/2018;CSNAK11;2E+11;8;BVMF;BRCSNA3K0AM3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAK11
25/06/2018;CSNAK2;2E+11;8;BVMF;BRCSNA3K09N6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAK2
25/06/2018;CSNAK32;2E+11;8;BVMF;BRCSNA3K09O4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAK32
25/06/2018;CSNAK75;2E+11;8;BVMF;BRCSNA3K09P1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAK75
25/06/2018;CSNAL10;2E+11;8;BVMF;BRCSNA3L0BW9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL10
25/06/2018;CSNAL105;2E+11;8;BVMF;BRCSNA3L0BZ2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL105
25/06/2018;CSNAL110;2E+11;8;BVMF;BRCSNA3L0C07;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL110
25/06/2018;CSNAL112;2E+11;8;BVMF;BRCSNA3L0C31;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL112
25/06/2018;CSNAL12;2E+11;8;BVMF;BRCSNA3L0BV1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL12
25/06/2018;CSNAL135;2E+11;8;BVMF;BRCSNA3L0C49;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL135
25/06/2018;CSNAL137;2E+11;8;BVMF;BRCSNA3L0C15;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL137
25/06/2018;CSNAL62;2E+11;8;BVMF;BRCSNA3L0BN8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL62
25/06/2018;CSNAL67;2E+11;8;BVMF;BRCSNA3L0C64;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL67
25/06/2018;CSNAL70;2E+11;8;BVMF;BRCSNA3L0BP3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL70
25/06/2018;CSNAL72;2E+11;8;BVMF;BRCSNA3L0BX7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL72
25/06/2018;CSNAL77;2E+11;8;BVMF;BRCSNA3L0C56;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL77
25/06/2018;CSNAL80;2E+11;8;BVMF;BRCSNA3L0BO6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL80
25/06/2018;CSNAL84;2E+11;8;BVMF;BRCSNA3L0BY5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL84
25/06/2018;CSNAL900;2E+11;8;BVMF;BRCSNA3L0C23;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL900
25/06/2018;CSNAL92;2E+11;8;BVMF;BRCSNA3L0C72;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAL92
25/06/2018;CSNAS10;2E+11;8;BVMF;BRCSNA3S0EE4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS10
25/06/2018;CSNAS11;2E+11;8;BVMF;BRCSNA3S0EG9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS11
25/06/2018;CSNAS40;2E+11;8;BVMF;BRCSNA3S0EF1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS40
25/06/2018;CSNAS66;2E+11;8;BVMF;BRCSNA3S0EH7;0.07;0.07;0.08;0.07;0.08;14.28;6;Electronic (default);4700;1247.64;60000;0.02;1.24;6;4700;1247.64;;;;;60000;;;;Rodboza fodao - CSNAS66
25/06/2018;CSNAS68;2E+11;8;BVMF;BRCSNA3S0EI5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS68
25/06/2018;CSNAS7;2E+11;8;BVMF;BRCSNA3S0EJ3;0.19;0.16;0.19;0.17;0.16;-5.88;6;Electronic (default);18906;5018.71;107400;0.01;0.2;6;18906;5018.71;;;;;107400;;;;Rodboza fodao - CSNAS7
25/06/2018;CSNAS72;2E+11;8;BVMF;BRCSNA3S0EK1;0.25;0.23;0.25;0.23;0.23;27.77;3;Electronic (default);1190;315.89;5000;0.01;1.45;3;1190;315.89;;;;;5000;;;;Rodboza fodao - CSNAS72
25/06/2018;CSNAS74;2E+11;8;BVMF;BRCSNA3S0EL9;0.33;0.33;0.33;0.33;0.33;50;1;Electronic (default);792;210.24;2400;;;1;792;210.24;;;;;2400;;;;Rodboza fodao - CSNAS74
25/06/2018;CSNAS76;2E+11;8;BVMF;BRCSNA3S0EM7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS76
25/06/2018;CSNAS78;2E+11;8;BVMF;BRCSNA3S0EN5;;;;;;;;;;;;0.11;;;;;;;;;;;;;Rodboza fodao - CSNAS78
25/06/2018;CSNAS8;2E+11;8;BVMF;BRCSNA3S0EO3;0.65;0.64;0.65;0.64;0.64;72.97;4;Electronic (default);3442;913.7;5300;;;4;3442;913.7;;;;;5300;;;;Rodboza fodao - CSNAS8
25/06/2018;CSNAS82;2E+11;8;BVMF;BRCSNA3S0EP0;;;;;;;;;;;;;1.5;;;;;;;;;;;;Rodboza fodao - CSNAS82
25/06/2018;CSNAS84;2E+11;8;BVMF;BRCSNA3S0EQ8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS84
25/06/2018;CSNAS86;2E+11;8;BVMF;BRCSNA3S0E75;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS86
25/06/2018;CSNAS88;2E+11;8;BVMF;BRCSNA3S0E83;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS88
25/06/2018;CSNAS9;2E+11;8;BVMF;BRCSNA3S0E91;;;;;;;;;;;;0.3;;;;;;;;;;;;;Rodboza fodao - CSNAS9
25/06/2018;CSNAS92;2E+11;8;BVMF;BRCSNA3S0EA2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS92
25/06/2018;CSNAS94;2E+11;8;BVMF;BRCSNA3S0EB0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS94
25/06/2018;CSNAS950;2E+11;8;BVMF;BRCSNA3S0E67;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS950
25/06/2018;CSNAS96;2E+11;8;BVMF;BRCSNA3S0EC8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS96
25/06/2018;CSNAS98;2E+11;8;BVMF;BRCSNA3S0ED6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAS98
25/06/2018;CSNAT10;2E+11;8;BVMF;BRCSNA3T0G71;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT10
25/06/2018;CSNAT107;2E+11;8;BVMF;BRCSNA3T0GG3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT107
25/06/2018;CSNAT11;2E+11;8;BVMF;BRCSNA3T0G97;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT11
25/06/2018;CSNAT115;2E+11;8;BVMF;BRCSNA3T0FV4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT115
25/06/2018;CSNAT12;2E+11;8;BVMF;BRCSNA3T0GA6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT12
25/06/2018;CSNAT122;2E+11;8;BVMF;BRCSNA3T0FW2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT122
25/06/2018;CSNAT13;2E+11;8;BVMF;BRCSNA3T0GC2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT13
25/06/2018;CSNAT14;2E+11;8;BVMF;BRCSNA3T0GE8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT14
25/06/2018;CSNAT40;2E+11;8;BVMF;BRCSNA3T0G89;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT40
25/06/2018;CSNAT42;2E+11;8;BVMF;BRCSNA3T0GB4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT42
25/06/2018;CSNAT43;2E+11;8;BVMF;BRCSNA3T0GD0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT43
25/06/2018;CSNAT700;2E+11;8;BVMF;BRCSNA3T0GF5;;;;;;;;;;;;;0.38;;;;;;;;;;;;Rodboza fodao - CSNAT700
25/06/2018;CSNAT72;2E+11;8;BVMF;BRCSNA3T0GK5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT72
25/06/2018;CSNAT74;2E+11;8;BVMF;BRCSNA3T0GL3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT74
25/06/2018;CSNAT750;2E+11;8;BVMF;BRCSNA3T0GH1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT750
25/06/2018;CSNAT760;2E+11;8;BVMF;BRCSNA3T0GI9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT760
25/06/2018;CSNAT770;2E+11;8;BVMF;BRCSNA3T0GJ7;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT770
25/06/2018;CSNAT78;2E+11;8;BVMF;BRCSNA3T0FX0;0.71;0.71;0.71;0.71;0.71;14.51;1;Electronic (default);710;188.47;1000;;;1;710;188.47;;;;;1000;;;;Rodboza fodao - CSNAT78
25/06/2018;CSNAT8;2E+11;8;BVMF;BRCSNA3T0FY8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT8
25/06/2018;CSNAT82;2E+11;8;BVMF;BRCSNA3T0FZ5;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT82
25/06/2018;CSNAT84;2E+11;8;BVMF;BRCSNA3T0G06;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT84
25/06/2018;CSNAT86;2E+11;8;BVMF;BRCSNA3T0G14;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT86
25/06/2018;CSNAT88;2E+11;8;BVMF;BRCSNA3T0G22;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT88
25/06/2018;CSNAT9;2E+11;8;BVMF;BRCSNA3T0G30;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT9
25/06/2018;CSNAT92;2E+11;8;BVMF;BRCSNA3T0G48;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT92
25/06/2018;CSNAT94;2E+11;8;BVMF;BRCSNA3T0G55;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT94
25/06/2018;CSNAT96;2E+11;8;BVMF;BRCSNA3T0G63;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT96
25/06/2018;CSNAT980;2E+11;8;BVMF;BRCSNA3T0FU6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAT980
25/06/2018;CSNAU10;2E+11;8;BVMF;BRCSNA3U0C57;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU10
25/06/2018;CSNAU11;2E+11;8;BVMF;BRCSNA3U0C73;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU11
25/06/2018;CSNAU40;2E+11;8;BVMF;BRCSNA3U0C65;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU40
25/06/2018;CSNAU66;2E+11;8;BVMF;BRCSNA3U0C81;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU66
25/06/2018;CSNAU68;2E+11;8;BVMF;BRCSNA3U0C99;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU68
25/06/2018;CSNAU7;2E+11;8;BVMF;BRCSNA3U0CA2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU7
25/06/2018;CSNAU72;2E+11;8;BVMF;BRCSNA3U0CB0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU72
25/06/2018;CSNAU74;2E+11;8;BVMF;BRCSNA3U0CC8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU74
25/06/2018;CSNAU76;2E+11;8;BVMF;BRCSNA3U0CD6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU76
25/06/2018;CSNAU78;2E+11;8;BVMF;BRCSNA3U0CE4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU78
25/06/2018;CSNAU8;2E+11;8;BVMF;BRCSNA3U0BV0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU8
25/06/2018;CSNAU82;2E+11;8;BVMF;BRCSNA3U0BW8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU82
25/06/2018;CSNAU84;2E+11;8;BVMF;BRCSNA3U0BX6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU84
25/06/2018;CSNAU85;2E+11;8;BVMF;BRCSNA3U0BU2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU85
25/06/2018;CSNAU86;2E+11;8;BVMF;BRCSNA3U0BY4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU86
25/06/2018;CSNAU88;2E+11;8;BVMF;BRCSNA3U0BZ1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU88
25/06/2018;CSNAU9;2E+11;8;BVMF;BRCSNA3U0C08;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU9
25/06/2018;CSNAU92;2E+11;8;BVMF;BRCSNA3U0C16;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU92
25/06/2018;CSNAU94;2E+11;8;BVMF;BRCSNA3U0C24;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU94
25/06/2018;CSNAU96;2E+11;8;BVMF;BRCSNA3U0C32;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU96
25/06/2018;CSNAU98;2E+11;8;BVMF;BRCSNA3U0C40;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAU98
25/06/2018;CSNAV10;2E+11;8;BVMF;BRCSNA3V0CM6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAV10
25/06/2018;CSNAV102;2E+11;8;BVMF;BRCSNA3V0CK0;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAV102
25/06/2018;CSNAV8;2E+11;8;BVMF;BRCSNA3V0CL8;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAV8
25/06/2018;CSNAV820;2E+11;8;BVMF;BRCSNA3V0CJ2;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAV820
25/06/2018;CSNAV850;2E+11;8;BVMF;BRCSNA3V0CH6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAV850
25/06/2018;CSNAV950;2E+11;8;BVMF;BRCSNA3V0CI4;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAV950
25/06/2018;CSNAW11;2E+11;8;BVMF;BRCSNA3W0AM9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAW11
25/06/2018;CSNAW2;2E+11;8;BVMF;BRCSNA3W09N1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAW2
25/06/2018;CSNAW32;2E+11;8;BVMF;BRCSNA3W09O9;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAW32
25/06/2018;CSNAW75;2E+11;8;BVMF;BRCSNA3W09P6;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAW75
25/06/2018;CSNAX10;2E+11;8;BVMF;BRCSNA3X0BY1;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAX10
25/06/2018;CSNAX105;2E+11;8;BVMF;BRCSNA3X0C10;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAX105
25/06/2018;CSNAX110;2E+11;8;BVMF;BRCSNA3X0C28;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAX110
25/06/2018;CSNAX112;2E+11;8;BVMF;BRCSNA3X0C51;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAX112
25/06/2018;CSNAX12;2E+11;8;BVMF;BRCSNA3X0BX3;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAX12
25/06/2018;CSNAX135;2E+11;8;BVMF;BRCSNA3X0C69;;;;;;;;;;;;;;;;;;;;;;;;;Rodboza fodao - CSNAX135
