RptDt;TckrSymb;SctyId;SctySrc;MktIdrCd;ISIN;FrstPric;MinPric;MaxPric;TradAvrgPric;LastPric;OscnPctg;TradQty;MktDataStrmId;NtlFinVol;IntlFinVol;FinInstrmQty;BestBidPric;BestAskPric;RglrTxsQty;NtlRglrVol;IntlRglrVol;MaxTradLmt;MinTradLmt;OpnIntrst;NonRglrTxsQty;RglrTraddCtrcts;NonRglrTraddCtrcts;NtlNonRglrVol;IntlNonRglrVol
2018-06-25;CCROI13;200000190803;8;BVMF;BRCCRO3I06G8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI14;200000190770;8;BVMF;BRCCRO3I06I4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI147;200000163248;8;BVMF;BRCCRO3I05Z0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI148;200000190617;8;BVMF;BRCCRO3I06J2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI187;200000146850;8;BVMF;BRCCRO3I05Y3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI40;200000189963;8;BVMF;BRCCRO3I06B9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI41;200000190252;8;BVMF;BRCCRO3I06D5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI42;200000190292;8;BVMF;BRCCRO3I06F0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI43;200000190260;8;BVMF;BRCCRO3I06H6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI8;200000189472;8;BVMF;BRCCRO3I0620;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI82;200000189281;8;BVMF;BRCCRO3I0638;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI84;200000189871;8;BVMF;BRCCRO3I0646;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI86;200000189887;8;BVMF;BRCCRO3I0653;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI88;200000189852;8;BVMF;BRCCRO3I0661;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI9;200000189361;8;BVMF;BRCCRO3I0679;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI92;200000189900;8;BVMF;BRCCRO3I0687;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI94;200000189888;8;BVMF;BRCCRO3I0695;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI96;200000189884;8;BVMF;BRCCRO3I06A1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROI990;200000194212;8;BVMF;BRCCRO3I06K0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROL11;200000162754;8;BVMF;BRCCRO3L07Y3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROL185;200000182495;8;BVMF;BRCCRO3L07Z0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS10;200000172339;8;BVMF;BRCCRO3S07M3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS104;200000186373;8;BVMF;BRCCRO3S07T8;;;;;;;;;;;;;2.5;;;;;;;;;;;
2018-06-25;CCROS105;200000185601;8;BVMF;BRCCRO3S07R2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS11;200000172295;8;BVMF;BRCCRO3S07O9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS12;200000172311;8;BVMF;BRCCRO3S0776;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS120;200000185603;8;BVMF;BRCCRO3S07S0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS125;200000178419;8;BVMF;BRCCRO3S07Q4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS13;200000172280;8;BVMF;BRCCRO3S0792;;;;;;;;;;;;0.78;;;;;;;;;;;;
2018-06-25;CCROS14;200000172286;8;BVMF;BRCCRO3S07B6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS15;200000172250;8;BVMF;BRCCRO3S07D2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS16;200000172266;8;BVMF;BRCCRO3S07F7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS167;200000156026;8;BVMF;BRCCRO3S0768;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS17;200000172219;8;BVMF;BRCCRO3S07H3;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS185;200000156024;8;BVMF;BRCCRO3S0743;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS197;200000156025;8;BVMF;BRCCRO3S0750;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS40;200000172328;8;BVMF;BRCCRO3S07N1;0.64;0.64;0.64;0.64;0.64;-11.11;1;Electronic (default);64;16.98;100;;;1;64;16.98;;;;;100;;;
2018-06-25;CCROS41;200000172305;8;BVMF;BRCCRO3S07P6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS42;200000172320;8;BVMF;BRCCRO3S0784;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS43;200000172274;8;BVMF;BRCCRO3S07A8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS44;200000172290;8;BVMF;BRCCRO3S07C4;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS45;200000172240;8;BVMF;BRCCRO3S07E0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS46;200000172257;8;BVMF;BRCCRO3S07G5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS92;200000172382;8;BVMF;BRCCRO3S07I1;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS94;200000172332;8;BVMF;BRCCRO3S07J9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS96;200000172291;8;BVMF;BRCCRO3S07K7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS98;200000172157;8;BVMF;BRCCRO3S07L5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROS99;200000187225;8;BVMF;BRCCRO3S07U6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT100;200000189808;8;BVMF;BRCCRO3T06W2;0.6;0.6;0.6;0.6;0.6;-4.76;1;Electronic (default);60;15.92;100;;;1;60;15.92;;;;;100;;;
2018-06-25;CCROT105;200000163227;8;BVMF;BRCCRO3T06A8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT107;200000162973;8;BVMF;BRCCRO3T0692;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT11;200000162743;8;BVMF;BRCCRO3T0650;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT113;200000190235;8;BVMF;BRCCRO3T06Z5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT115;200000189592;8;BVMF;BRCCRO3T06X0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT118;200000189627;8;BVMF;BRCCRO3T06Y8;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT12;200000185511;8;BVMF;BRCCRO3T06G5;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT120;200000179694;8;BVMF;BRCCRO3T06F7;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT127;200000163198;8;BVMF;BRCCRO3T06B6;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT13;200000162939;8;BVMF;BRCCRO3T0668;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT132;200000166130;8;BVMF;BRCCRO3T06D2;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT142;200000163180;8;BVMF;BRCCRO3T06C4;;;;;;;;;;;;0.85;;;;;;;;;;;;
2018-06-25;CCROT145;200000163081;8;BVMF;BRCCRO3T0684;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT15;200000185525;8;BVMF;BRCCRO3T06J9;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT157;200000166132;8;BVMF;BRCCRO3T06E0;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT16;200000162940;8;BVMF;BRCCRO3T0676;;;;;;;;;;;;;;;;;;;;;;;;
2018-06-25;CCROT17;200000185543;8;BVMF;BRCCRO3T06L5;;;;;;;;;;;;;;;;;;;;;;;;
